"TOA5","Pelican Lake","","","","","","Flux_AmeriFluxFormat"
"TIMESTAMP","RECORD","TIMESTAMP_START","TIMESTAMP_END","CO2","CO2_SIGMA","H2O","H2O_SIGMA","FC","FC_SSITC_TEST","LE","LE_SSITC_TEST","ET","ET_SSITC_TEST","H","H_SSITC_TEST","G","SG","G_1_1_1","G_1_1_2","SG_1_1_1","SG_1_1_2","G_plate_1_1_1","G_plate_1_1_2","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","WD","WS","WS_MAX","USTAR","ZL","TAU","TAU_SSITC_TEST","MO_LENGTH","U","U_SIGMA","V","V_SIGMA","W","W_SIGMA","PA","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","TA_1_1_2","RH_1_1_2","T_DP_1_1_2","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","TA_1_1_4","VPD","T_SONIC","T_SONIC_SIGMA","PBLH","CO2_sig_strgth_Min","H2O_sig_strgth_Min","Battery_Voltage","TS_1_1_1","TS_1_1_2","SWC_1_1_1","SWC_1_1_2","ALB","NETRAD","SW_IN","SW_OUT","LW_IN","LW_OUT","P"
"TS","RN","","","umolCO2 mol-1","umolCO2 mol-1","mmolH2O mol-1","mmolH2O mol-1","umolCO2 m-2 s-1","adimensional","W m-2","adimensional","mm hour-1","adimensional","W m-2","adimensional","W m-2","W m-2","W m-2","W m-2","","","W m-2","W m-2","m","m","m","m","decimal degrees","m s-1","m s-1","m s-1","adimensional","kg m-1 s-2","adimensional","m","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","kPa","deg C","%","deg C","deg C","%","deg C","deg C","%","deg C","deg C","hPa","deg C","deg C","m","fraction","fraction","V","deg C","deg C","%","%","%","W m-2","W m-2","W m-2","W m-2","W m-2","mm"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-11-03 11:00:00",75,202511031000,202511031100,420.8737,2.740001,4.571998,0.3601706,-10.05208,1,75.17568,1,0.10908,1,115.409,1,28.04503,19.14448,28.52393,27.56613,17.63956,20.6494,10.88437,6.916735,5.771592,38.62387,12.46632,9.020554,157.178,1.229032,3.337287,0.1087026,-2.0322,0.01258258,4,-0.8090393,0.9866709,0.7211901,0,0.6171579,-9.313226E-10,0.239127,86.21972,9.244576,33.49368,-6.040605,9.475836,32.96515,-6.02974,8.437727,39.15356,-4.677576,8.252053,7.990713,9.886073,0.8503141,2083.819,0.9108251,0.8801594,13.29804,6.943303,6.618425,4.788607,5.403336,15.2709,349.8475,548.112,84.31153,277.0969,391.0498,0
"2025-11-03 12:00:00",76,202511031100,202511031200,419.0284,1.828636,4.376772,0.3960097,-8.92177,3,92.27597,3,0.1341821,3,124.9786,3,37.76455,18.14066,39.52379,36.00531,15.46201,20.81931,24.06178,15.186,6.384539,49.04053,14.85265,10.44177,162.0185,1.524023,4.652297,0.1698191,-0.5809494,0.03043775,1,-2.830074,1.229849,0.7782672,0,0.8451432,0,0.254364,86.14346,11.37548,27.7762,-6.633128,11.67899,27.20593,-6.619019,10.70136,33.23024,-4.833537,10.51344,10.05707,12.07484,1.084255,2043.399,0.9103677,0.8796213,13.81718,7.836248,7.711715,4.930267,5.479967,15.52838,406.6973,639.5594,99.32841,274.6935,408.2272,0
"2025-11-03 13:00:00",77,202511031200,202511031300,417.9337,1.988386,4.250186,0.4540611,-8.467673,3,96.90533,3,0.141247,3,95.93764,3,45.77376,16.98458,51.76262,39.7849,15.82622,18.14295,35.93641,21.64195,6.651229,56.68984,16.29302,11.26137,144.813,1.58991,3.924718,0.1941941,-0.3034852,0.03939578,1,-5.417496,1.307935,0.7232562,0,0.832793,-4.656613E-10,0.2491415,86.00556,13.53843,23.35499,-7.065654,14.16031,22.41577,-7.037262,13.17043,28.3154,-4.802324,12.98646,12.59526,14.54808,0.9217065,1991.65,0.9103436,0.8796486,13.60725,8.676622,8.730498,4.991201,5.615347,15.50075,375.6876,601.536,93.75558,285.4353,417.5281,0
"2025-11-03 14:00:00",78,202511031300,202511031400,419.0681,1.672728,4.246798,0.4601106,-6.905344,1,96.24216,1,0.1405637,1,107.6176,1,53.76289,14.74587,64.01006,43.51574,13.85637,15.63536,50.15368,27.88038,5.261299,41.0485,12.42309,8.638253,146.7421,1.468785,4.115739,0.1592939,-0.6138657,0.02628188,4,-2.678321,1.021528,0.8173511,0,0.9793698,-2.328306E-10,0.2648144,85.90126,15.63238,20.32808,-7.0923,16.24518,19.5442,-7.064539,15.27573,24.9628,-4.653478,15.08525,14.93103,16.63551,0.9441259,2046.434,0.9105875,0.8800663,13.59178,9.41529,9.594666,5.119145,5.719237,15.90353,334.553,562.8518,89.47633,286.0349,424.8574,0
"2025-11-03 15:00:00",79,202511031400,202511031500,419.6149,1.20872,4.199747,0.334862,-3.27792,3,49.62677,3,0.07258676,3,93.90219,3,46.75727,9.858974,52.70261,40.81194,10.41824,9.299708,42.28437,31.51223,23.80443,65.64758,33.82983,25.60578,82.74353,1.324749,4.256176,0.2206919,-0.1973832,0.05013398,3,-8.329633,1.129725,0.7178423,0,0.6568695,0,0.2478055,85.81945,17.09049,18.30344,-7.226698,17.86346,17.46242,-7.192105,16.79471,22.71244,-4.617494,16.61143,16.96935,18.25155,0.7872478,1933.407,0.9109432,0.8807901,13.71299,10.08701,10.2097,5.098652,5.825122,17.13286,226.2182,432.3668,73.88727,289.2567,421.518,0
"2025-11-03 16:00:00",80,202511031500,202511031600,420.1416,1.837631,4.362414,0.4365392,-2.789046,3,33.69526,3,0.04931433,3,21.58049,3,31.07149,4.131623,34.53407,27.6089,4.399484,3.863761,30.13459,23.74514,8.352624,65.71002,19.52991,13.79076,98.3588,1.088027,2.963991,0.1080036,-0.410812,0.01197314,3,-4.002147,0.8874136,0.5680355,0,0.5673752,-9.313226E-10,0.1728903,85.76857,17.8928,18.07479,-6.75453,18.49118,17.437,-6.727754,17.42474,22.50867,-4.219738,17.18901,17.64144,18.8951,0.3190364,2019.957,0.9107242,0.8806317,13.61478,10.48167,10.56836,5.132501,5.813181,19.26351,93.49697,260.7991,49.72607,290.3563,407.9323,0
"2025-11-03 17:00:00",81,202511031600,202511031700,423.4177,1.224636,4.129805,0.07465333,-0.3868113,8,3.26091,8,0.004769928,8,15.28641,8,14.95977,0.7562549,16.15096,13.76858,0.9195669,0.592943,15.23139,13.17563,6.343401,61.90461,16.60081,11.2257,32.03061,0.8741107,2.7274,0.1280823,-0.1614396,0.01686669,2,-10.18418,0.7883629,0.3549157,0,0.3818818,0,0.1422035,85.73623,17.39032,17.68177,-7.417654,18.04349,17.01095,-7.388587,16.87054,21.9496,-5.009968,16.55544,17.2802,18.4254,1.000553,1896.316,0.9113442,0.8799662,12.68612,10.59617,10.66017,5.086342,5.759026,27.50558,-29.30943,82.54285,20.93828,289.0735,379.9875,0
"2025-11-03 18:00:00",82,202511031700,202511031800,422.484,2.155353,4.044188,0.1074364,0.784554,8,-0.1774117,8,-0.0002585791,8,-6.10604,8,-8.495092,-7.662261,-7.627024,-9.363161,-7.094459,-8.230063,-0.5325652,-1.133098,6.974368,246.8587,30.53872,18.90064,354.7344,0.8144734,2.040988,0.09542734,0.1540464,0.009486276,7,10.67295,0.6909558,0.3026291,0,0.4269538,4.656613E-10,0.07762787,85.73663,13.05058,22.82049,-7.729796,14.58865,20.75435,-7.660564,13.12092,26.37683,-5.773926,12.7711,13.23425,14.95822,0.8345279,120.2967,0.9087725,0.8791085,12.24178,10.56351,10.64989,5.098004,5.584221,5.393815,-58.87737,-2.337482,0.4246078,282.4959,338.6112,0
"2025-11-03 19:00:00",83,202511031800,202511031900,425.9655,3.712322,6.064367,1.281129,1.071992,9,28.24525,9,0.04105131,9,-18.64241,9,-26.94062,-14.10923,-28.15113,-25.7301,-14.06644,-14.15201,-14.08469,-11.57809,46.80219,2479.182,240.1195,139.4473,321.5058,1.476829,2.785461,0.06544738,1.323573,0.004509815,9,1.242191,1.319636,0.5700381,0,0.5408603,0,0.07523473,85.81594,10.1406,42.07866,-2.680428,11.46881,38.72462,-2.617458,10.16015,45.11118,-1.580369,9.774434,8.47395,12.01583,1.391619,110.0459,0.9075508,0.8773702,12.13882,9.884039,9.928158,4.987666,5.535225,0,-57.1251,-4.488505,0.3071939,277.2505,329.58,0
"2025-11-03 20:00:00",84,202511031900,202511032000,424.2234,4.304093,5.183882,0.7759805,-1.054847,8,-4.510424,8,-0.006543888,8,11.40745,8,-31.19687,-12.33562,-32.02942,-30.36431,-11.41262,-13.25861,-20.6168,-17.1057,8.845972,71.61193,20.90832,14.73114,350.5236,0.9810803,2.932573,0.08917718,-0.343085,0.008436152,7,-4.792194,0.7414785,0.5951322,0,0.4599817,-4.656613E-10,0.07387512,85.87443,8.168679,40.73871,-4.604415,9.814282,36.69486,-4.527058,8.318326,44.19671,-3.296345,8.034219,7.795131,10.27967,1.480736,2004.156,0.9107866,0.8813225,12.06816,9.238332,9.260212,4.911651,5.396579,0,-53.26753,-3.030188,1.623986,271.9105,320.5239,0
"2025-11-03 21:00:00",85,202511032000,202511032100,422.5878,4.18923,4.578283,0.6026145,2.086226,9,-2.625979,9,-0.003803813,9,-14.09921,9,-32.80224,-9.60008,-35.03699,-30.56748,-8.977779,-10.22238,-26.05922,-20.3451,15.84394,527.0964,67.16814,41.2409,327.8618,0.9067444,2.196616,0.0500957,2.472392,0.002680049,9,0.6649955,0.5891225,0.3398459,0,0.6881311,0,0.05138567,85.91536,6.46401,40.04449,-6.20869,8.406044,35.35199,-6.118195,6.648647,43.14402,-5.024703,6.475101,7.183595,8.815311,1.199541,109.4185,0.9108012,0.88121,12.02625,8.735099,8.701046,4.91862,5.371379,0,-50.08434,-2.481628,1.456661,267.4027,313.5488,0
"2025-11-03 22:00:00",86,202511032100,202511032200,425.8044,3.360581,5.120958,0.6610612,1.00246,9,0.7245913,9,0.001049004,9,-9.996804,9,-34.08457,-8.04455,-36.91067,-31.25848,-7.702917,-8.386184,-29.20775,-22.8723,43.09708,2200.921,217.8156,127.0196,323.6936,1.136365,2.417274,0.05402258,1.377463,0.003124337,9,1.193593,1.034515,0.4674156,0,0.38778,-1.862645E-09,0.1061045,85.96341,6.018207,46.33972,-4.711624,7.500178,42.16146,-4.641623,6.058002,50.1074,-3.591884,5.753748,6.046239,7.956271,0.9625205,109.993,0.9104564,0.8805398,11.97825,8.243051,8.131307,4.834112,5.351953,0,-53.90116,-3.553775,1.074919,263.9211,313.1936,0
"2025-11-03 23:00:00",87,202511032200,202511032300,422.7801,4.111946,4.526142,0.2718524,1.108548,9,1.291394,9,0.001865993,9,-6.920332,9,-35.31458,-7.591453,-37.79493,-32.83422,-6.813331,-8.369575,-30.9816,-24.46464,18.43629,723.9456,83.74731,50.34409,19.01956,0.6799756,1.904589,0.04543668,1.590937,0.002227454,9,1.033435,0.5547103,0.2717457,0,0.4293141,-5.820766E-11,0.06234165,85.98898,3.801773,47.8623,-6.271241,5.704814,42.2431,-6.181739,4.04042,50.81955,-5.2521,3.760397,5.340946,6.105516,1.001069,109.8189,0.910935,0.8811499,11.96046,7.918893,7.76929,4.747741,5.275665,0,-50.48009,-2.744968,0.9697661,259.4294,306.1948,0
"2025-11-04 00:00:00",88,202511032300,202511040000,427.4449,4.029788,4.900326,0.4722837,0.4872652,9,-6.121407,9,-0.008836831,9,-11.57251,9,-36.58593,-6.899012,-39.65025,-33.52161,-6.208562,-7.589462,-33.44168,-25.93215,32.01702,1738.877,165.9815,96.07224,337.8648,1.218187,2.877266,0.06802537,0.825622,0.005011961,9,1.991383,1.152964,0.3429243,0,0.3753316,2.328306E-10,0.0992199,86.02442,2.929127,55.10382,-5.24623,4.527885,49.56419,-5.170152,3.055081,58.26903,-4.374969,2.781166,4.290284,4.959754,0.8506762,110.8602,0.9096845,0.8801234,11.93149,7.53231,7.315997,4.768158,5.199432,0,-53.64235,-2.96778,1.521976,256.7373,305.8899,0
"2025-11-04 01:00:00",89,202511040000,202511040100,425.9804,2.910997,4.657372,0.1708822,0.05621969,7,3.980958,7,0.005745927,7,-19.70976,7,-34.59139,-5.116518,-38.35395,-30.82884,-5.167272,-5.065764,-33.18668,-25.76308,23.2799,1180.349,117.3039,68.46725,327.4865,1.793605,3.765203,0.1119414,0.3027511,0.01358359,3,5.430631,1.747581,0.5238387,0,0.3808989,3.72529E-09,0.1847281,86.03654,2.76444,53.03724,-5.864894,4.370049,47.67564,-5.788831,2.878397,56.96814,-4.811486,2.663947,4.400581,4.780297,0.7520183,114.5985,0.9095227,0.8804393,11.81086,7.212062,6.975002,4.759004,5.157253,0,-58.64956,-3.148515,1.523719,255.4835,309.4608,0
"2025-11-04 02:00:00",90,202511040100,202511040200,425.8627,1.971262,4.617048,0.1271854,0.7334856,4,0.5195662,4,0.0007492978,4,-18.55867,3,-31.7173,-3.034831,-35.09185,-28.34275,-2.867263,-3.202398,-32.22459,-25.14035,15.19896,696.7872,73.57036,43.50347,330.8748,1.397528,4.048939,0.1139883,0.2726026,0.01413354,2,6.031233,1.342951,0.4085836,0,0.3726606,-4.656613E-10,0.1837492,86.05906,1.813831,56.23196,-5.976923,3.526085,50.10703,-5.895568,2.006509,59.82852,-4.977197,1.82212,3.944618,3.931591,0.4896652,115.2513,0.9096178,0.880437,11.83075,7.045079,6.789948,4.767687,5.224072,0,-59.41839,-3.214767,1.641324,252.3324,306.8947,0
"2025-11-04 03:00:00",91,202511040200,202511040300,424.5151,1.149386,4.529265,0.1848603,0.5928209,9,1.296154,9,0.001868441,9,-2.392271,9,-31.298,-2.113874,-34.7039,-27.89211,-2.155946,-2.071802,-32.54795,-25.82031,20.53131,967.5266,100.499,59.21291,340.6647,1.130401,3.285249,0.05935737,0.2415665,0.003839986,7,6.806116,0.8663681,0.6918707,0,0.5905818,2.328306E-10,0.1240245,86.07723,1.31449,57.24798,-6.231008,3.050041,50.88193,-6.14855,1.542513,60.29303,-5.324567,1.255334,3.769577,3.447138,1.002102,116.0936,0.9099689,0.8802736,11.77411,6.865056,6.61059,4.718959,5.204769,0,-55.54119,-3.532046,0.7993972,252.0471,303.2568,0
"2025-11-04 04:00:00",92,202511040300,202511040400,422.8289,3.284971,4.351789,0.2703378,0.1300533,9,-2.375715,9,-0.003421944,9,-0.9010407,9,-36.96236,-5.38561,-40.64673,-33.27799,-5.16124,-5.60998,-35.48549,-27.66801,11.43396,361.495,47.62678,29.51273,357.6227,0.8150201,2.46071,0.06392352,0.08633298,0.004467737,7,19.04405,0.6332101,0.4205017,0,0.4338524,-1.862645E-09,0.05689171,86.0844,0.5862631,57.95781,-6.758584,2.254437,51.75069,-6.679457,0.7053228,61.88161,-5.78076,0.3881761,3.497928,2.634965,0.9352405,129.3957,0.9096771,0.87998,11.72489,6.690901,6.417157,4.670435,5.15572,0,-50.81519,-2.585855,1.225749,249.5226,296.5262,0
"2025-11-04 05:00:00",93,202511040400,202511040500,427.3733,3.680224,4.241558,0.3244586,2.725549,8,-3.352544,8,-0.004821781,8,-29.57311,8,-38.6572,-5.247549,-42.66435,-34.65004,-4.817359,-5.677739,-37.84699,-28.9723,1.021228,28.75986,6.000153,3.031898,324.5895,0.9559705,2.24739,0.1521336,0.1840707,0.02546185,6,8.932055,0.3989911,0.7884579,0,0.5737663,9.313226E-10,0.07326506,86.11195,-1.060272,63.58327,-7.101277,0.6768684,56.43785,-7.018629,-0.8668393,66.72917,-6.286215,-1.121403,2.831538,1.045749,1.377934,118.4044,0.9070379,0.8775966,11.64797,6.426504,6.11409,4.599812,5.130318,0,-48.93898,-2.808715,0.9298397,248.4857,293.6861,0
"2025-11-04 06:00:00",94,202511040500,202511040600,421.1539,3.025707,3.859965,0.1121512,0.8183901,9,-2.23871,9,-0.003217274,9,-10.07042,9,-40.35835,-5.647108,-44.09567,-36.62102,-4.533013,-6.761203,-39.56266,-29.85982,49.10313,1738.7,213.5085,129.7897,36.89093,0.6610848,1.599879,0.02694204,11.34088,0.0008014739,9,0.1449738,0.5539434,0.1859785,0,0.3858725,-4.656613E-10,0.0572614,86.15285,-1.93468,61.79542,-8.292257,0.06591545,53.8007,-8.197759,-1.702614,65.93314,-7.233368,-1.929492,2.862405,0.4008379,0.9424322,108.8532,0.9099523,0.8807339,11.61274,6.207482,5.837402,4.58958,5.059268,0,-48.0552,-1.861855,1.313625,243.4595,288.3392,0
"2025-11-04 07:00:00",95,202511040600,202511040700,424.0454,4.149708,3.867783,0.3997683,2.494092,9,-4.76798,9,-0.006852349,9,-17.08291,9,-40.87881,-4.567026,-45.66877,-36.08884,-4.043213,-5.090839,-41.62556,-30.99801,11.05288,385.6363,47.88095,29.38312,48.26193,0.9591357,2.027481,0.06118061,1.648896,0.004134024,9,0.9971092,0.5874639,0.4231875,0,0.7070279,0,0.08490665,86.18456,-1.778506,61.04895,-8.301347,-0.149399,54.52906,-8.224373,-1.666326,65.35284,-7.314301,-1.991871,2.790115,0.1861715,1.790249,109.7795,0.91008,0.8808067,11.57762,5.933791,5.480278,4.613719,5.019222,4.378105,-48.49383,-0.8763229,1.211191,242.5356,288.9419,0
"2025-11-04 08:00:00",96,202511040700,202511040800,418.4679,3.802951,3.812361,0.2429858,1.023854,9,1.687442,9,0.002425502,9,1.768235,9,-41.76211,-6.623676,-47.1881,-36.33611,-6.23845,-7.008902,-40.94965,-29.32721,9.017398,60.6463,19.44424,14.14899,58.41971,0.7624102,2.11107,0.03202293,-1.233721,0.001132564,9,-1.332659,0.35581,0.4295429,0,0.6338087,0,0.07371283,86.23386,-0.5858029,55.81475,-8.391911,0.03672912,53.30381,-8.362609,-1.501514,63.78492,-7.497508,-1.592915,2.907996,0.3675255,1.557331,2073.347,0.9108588,0.8816307,11.65691,5.684008,5.168821,4.585083,5.008708,20.14013,26.02949,108.4767,21.22534,241.708,302.9299,0
"2025-11-04 09:00:00",97,202511040800,202511040900,420.6826,3.115122,4.419458,0.2248125,-0.3446884,7,25.17233,7,0.03632999,7,58.40558,7,-20.34895,4.57419,-26.61259,-14.08532,4.042019,5.10636,-30.65461,-19.19168,1.047584,9.879181,3.168811,1.751393,121.6609,0.6722036,2.5885,0.09036411,-1.764817,0.008880817,7,-0.931615,0.2564151,0.4772294,0,0.5149151,-1.862645E-09,0.1591139,86.28411,4.854191,44.02844,-6.400727,3.987301,46.5959,-6.441466,2.803829,53.44229,-5.739717,2.684878,4.382828,4.376153,1.138787,2081.368,0.9113021,0.8814602,13.13554,5.595798,5.062713,4.585286,5.100191,16.86251,155.9561,294.5035,49.39904,251.0733,340.2217,0
"2025-11-04 10:00:00",98,202511040900,202511041000,424.9247,1.89593,4.521446,0.2831969,-6.857784,3,59.24396,3,0.08576623,3,91.45782,3,10.60343,15.57224,9.848061,11.3588,13.38376,17.76072,-3.535697,-6.401921,11.58026,84.27017,25.86589,18.63982,187.9539,1.93322,4.504698,0.1546879,-0.5580969,0.02571539,2,-2.945957,1.708762,0.7726935,0,0.8203989,5.820766E-11,0.2329072,86.26671,6.641494,39.64862,-6.178037,7.132738,38.32313,-6.154923,6.029992,45.00404,-5.030719,5.863808,6.285094,7.534997,0.9856437,2041.081,0.9105143,0.8802527,14.22573,6.106358,5.70681,4.623934,5.21242,16.01697,281.6362,464.3209,74.37003,259.2215,367.5362,0
"2025-11-04 11:00:00",99,202511041000,202511041100,425.4037,1.790484,4.530198,0.3061706,-7.397749,3,65.47678,3,0.09505622,3,129.4559,3,28.71509,17.89458,30.97828,26.4519,16.295,19.49417,14.68329,6.957733,1.968356,18.41531,5.560807,3.378304,178.663,1.099417,3.54575,0.1754725,-0.537548,0.03273438,4,-3.058573,0.6022043,0.8596377,0,0.6350253,-1.862645E-09,0.2379751,86.24548,9.954385,31.69551,-6.134652,9.926866,31.72854,-6.135799,8.981812,37.65385,-4.712305,8.805164,8.403354,10.33405,1.098852,2038.828,0.9088704,0.8785982,14.08175,6.860089,6.678744,4.766593,5.348916,15.58559,361.7721,579.6328,90.31461,267.6634,395.2095,0
"2025-11-04 12:00:00",100,202511041100,202511041200,422.4117,1.609357,4.398576,0.2588288,-1.458735,3,56.6804,3,0.08253043,3,150.0322,3,38.12262,17.91365,41.62765,34.61758,16.02133,19.80598,25.60632,14.8116,21.77057,60.04651,30.93865,23.41753,70.21091,1.301792,4.177962,0.2219563,-0.3058044,0.05176526,4,-5.376409,0.9356787,0.7109528,0,0.8153353,0,0.2786614,86.18004,12.62324,25.71994,-6.547435,13.15691,24.88506,-6.523013,12.08689,30.54031,-4.736867,11.97478,11.45521,13.5567,1.232136,1992.472,0.9082505,0.8745666,13.71587,7.695251,7.704028,4.856623,5.438001,15.58931,400.7677,640.1741,99.80196,276.0397,415.6441,0
"2025-11-04 13:00:00",101,202511041200,202511041300,421.0206,1.013268,4.370731,0.268858,-1.840019,3,44.39209,3,0.06481114,3,153.5346,3,48.84319,17.62385,56.13179,41.5546,15.84594,19.40175,40.28585,22.15284,21.10851,58.22346,29.99758,22.70524,64.85742,1.321643,3.82919,0.2091401,-0.3725909,0.04546276,4,-4.412694,1.074435,0.6269903,0,0.7429315,3.72529E-09,0.2729053,86.08846,15.29969,21.44406,-6.651628,15.98039,20.57509,-6.620828,14.8824,26.1979,-4.352581,14.77191,14.52792,16.38161,1.233072,2011.746,0.9073011,0.8759485,13.71966,8.562816,8.720061,4.964777,5.597592,15.75762,388.4609,633.6736,99.85002,283.7616,429.1242,0
"2025-11-04 14:00:00",102,202511041300,202511041400,420.7549,1.14504,4.51569,0.3449722,-3.3606,3,59.48728,3,0.08702761,3,114.9408,3,60.61919,16.50746,73.085,48.1534,15.84103,17.17388,57.24397,30.97952,1.650819,16.29218,4.927683,2.864213,72.89624,0.9950436,3.435411,0.1729538,-0.5004307,0.03083578,1,-3.285429,0.5336307,0.7180625,0,0.7115797,2.328306E-10,0.2530966,86.01952,17.52848,19.1954,-6.242833,18.07251,18.56921,-6.218262,17.01412,23.78601,-3.820895,16.84312,16.98489,18.4901,1.103894,2034.291,0.9087322,0.8774505,13.72109,9.411071,9.67744,5.040169,5.684633,15.90875,324.3392,556.8985,88.53088,291.314,435.3424,0
"2025-11-04 15:00:00",103,202511041400,202511041500,419.7463,1.587196,4.667333,0.4622235,-5.27967,3,73.91659,3,0.1083031,3,36.06952,3,53.58617,12.57634,60.36942,46.80291,13.24961,11.90308,47.11981,34.89983,10.53536,75.75093,23.42614,16.88731,198.2938,1.460243,4.109819,0.1112264,-0.6446987,0.01267519,3,-2.55023,1.180967,0.7482095,0,0.7685659,9.313226E-10,0.2032686,85.97323,19.00735,18.06779,-5.839737,19.52865,17.49735,-5.816232,18.6088,22.46456,-3.241116,18.36555,18.80771,19.9623,0.5285631,2048.995,0.9099785,0.8798425,13.6411,10.20494,10.39664,5.122752,5.828177,16.93121,221.7807,426.3187,71.95733,297.0207,429.6013,0
"2025-11-04 16:00:00",104,202511041500,202511041600,420.1434,1.987819,4.773848,0.5398807,-3.749395,7,47.63369,7,0.0698329,7,3.144753,7,34.27583,2.965838,37.93855,30.6131,2.565437,3.366239,35.37311,27.24686,22.05083,148.8056,47.23673,34.65632,188.3156,1.327702,3.113857,0.05773255,-0.6885481,0.00340686,5,-2.387821,1.123329,0.440395,0,0.6832098,0,0.1325672,85.94803,19.64236,17.75876,-5.567251,20.1963,17.18944,-5.542388,19.19899,22.11118,-2.968365,18.93196,19.67318,20.64077,0.1921766,2052.244,0.9107391,0.8810288,13.58499,10.58989,10.782,5.055209,5.820557,19.18598,91.54431,256.0204,48.64179,298.7373,414.5717,0
"2025-11-04 17:00:00",105,202511041600,202511041700,420.9619,2.710931,4.768518,0.4403861,-0.8588539,9,6.83056,9,0.01001048,9,0.05741577,9,18.79984,0.63529,21.20082,16.39886,1.294074,-0.0234943,19.90675,16.42236,14.70588,169.6019,39.80699,27.4617,132.3918,0.6753217,1.75125,0.05483705,-0.06296144,0.003077391,7,-26.11328,0.575846,0.3243963,0,0.3527875,-1.862645E-09,0.05174299,85.94601,19.37484,18.02851,-5.562242,20.05277,17.3364,-5.531847,18.84722,22.40201,-3.096143,18.55521,19.47305,20.49656,0.4081132,1577.734,0.911033,0.8814913,12.64159,10.66487,10.85782,5.046099,5.73426,25.93407,-24.52688,81.78066,20.08467,299.2198,385.4426,0
"2025-11-04 18:00:00",106,202511041700,202511041800,425.344,5.566443,4.480941,0.1585037,0.6076568,9,1.123801,9,0.001641601,9,-5.294824,9,-3.523137,-5.800581,-2.588124,-4.45815,-5.443231,-6.15793,2.855107,1.699781,7.498452,296.6826,34.291,20.93652,47.71014,0.6534505,2.009247,0.05565554,0.661739,0.003209246,9,2.484559,0.4220353,0.4418624,0,0.37405,4.656613E-10,0.05328226,85.97636,15.27836,22.10027,-6.371019,16.83867,20.16142,-6.300682,15.44383,25.25608,-4.433936,14.84643,15.54194,17.25113,1.963158,111.3963,0.9111019,0.8820336,12.23696,10.66189,10.86636,5.102557,5.581833,-3.440589,-52.33094,-2.738133,-1.732046,293.2472,344.572,0
"2025-11-04 19:00:00",107,202511041800,202511041900,421.3817,3.32633,4.455405,0.5388086,5.318009,7,31.48181,7,0.04588874,7,-46.22868,7,-27.98923,-17.30943,-28.56937,-27.40909,-16.39077,-18.2281,-12.1786,-9.180996,53.1538,150.8971,76.38674,57.73174,293.732,1.059844,2.710061,0.2308036,0.07861098,0.05565802,7,20.91476,0.2897103,0.7997407,0,0.744715,-9.313226E-10,0.09494483,86.03082,13.1067,25.14957,-6.514146,14.82873,22.70465,-6.436103,13.20624,28.657,-4.690036,12.9055,13.14549,15.23594,1.035755,131.4291,0.9105512,0.8813815,12.16042,9.996554,10.1268,4.961293,5.528374,0,-49.92355,-2.718453,0.4008161,287.0934,333.8977,0
"2025-11-04 20:00:00",108,202511041900,202511042000,421.6001,3.290358,4.938594,0.4182673,0.4554702,9,-1.044689,9,-0.001521548,9,-5.424274,9,-28.28939,-11.5377,-29.54304,-27.03575,-10.52668,-12.54872,-19.01636,-14.48702,28.25071,1519.142,145.834,84.61339,322.8487,0.96944,1.785288,0.0547712,0.7271742,0.003144707,9,2.260985,0.8726206,0.2883283,0,0.4120134,-5.820766E-11,0.06083711,86.07784,12.21529,29.587,-5.129623,13.98562,26.5436,-5.048046,12.36982,33.0044,-3.510862,12.19459,11.82456,14.43556,0.9162657,111.1532,0.9110239,0.8819243,12.10862,9.34018,9.400818,4.914635,5.385903,0,-49.51505,-2.616964,1.90287,283.9811,328.9763,0
"2025-11-04 21:00:00",109,202511042000,202511042100,419.4452,2.80906,4.549694,0.3302961,-0.6063103,8,-0.08299204,9,-0.0001208413,9,-6.608301,8,-27.58871,-7.567569,-30.11223,-25.06518,-7.455101,-7.680037,-22.65713,-17.38514,23.03393,1148.133,115.3156,67.38732,308.6956,1.495561,3.503782,0.08002599,0.2811646,0.006725118,8,5.847571,1.249427,0.6245763,0,0.76367,-4.656613E-10,0.1397001,86.12868,12.05818,27.76079,-6.164965,13.42193,25.56555,-6.102671,12.08156,31.53475,-4.402697,11.71305,11.62671,13.83572,1.618547,115.0517,0.9109775,0.8817726,12.05087,8.77334,8.788226,4.901285,5.391774,0,-54.87772,-4.163514,0.4631446,283.6979,333.9489,0
